Parameters: {'n': 256, 'q': 3329, 'k': 2, 'secret_type': 'cbd', 'eta': 2, 'gaussian_std': 3, 'hw': -1, 'error_type': 'cbd', 'num_gen': 4, 'add_noise': True, 'mod_q': True, 'seed': 42, 'approximation_std': 3, 'approximation_threshold': 0.01, 'save_to': '../data', 'float_type': 'ld', 'matrix_config': 'salsa', 'reduction_samples': 0.875, 'reduction_resampling': True, 'min_samples': None, 'num_matrices': 63, 'reduction_max_size': 1000, 'lookback': 3, 'warmup_steps': 10, 'flatter_alpha': 0.001, 'bkz_delta': 0.99, 'bkz_block_sizes': '20:45:10', 'use_polish': True, 'interleaved_steps': 0, 'penalty': 4, 'verbose': True, 'train_percentages': [0.1, 0.3, 0.6, 1.0], 'model': 'tukey', 'lr': 0.0001, 'c_factor': 1.0, 'epsilon': 1.1, 'max_iter': 15000, 'alpha': 0.0001, 'warm_start': False, 'fit_intercept': False, 'tol': 0.0001, 'use_ransac': False, 'residual_factor': 1.5, 'max_trials': 100}
Arguments: {'num_attacks': 1, 'attack_strategy': 'no', 'attack_every': 0, 'save_strategy': 'hour', 'save_every': 40, 'stop_strategy': 'hour', 'stop_after': 46, 'save_at_the_end': True, 'reload': False, 'reload_from': None, 'train_secret_types': ['cbd'], 'reload_from_salsa': None, 'num_training_repeats': 10, 'hw_range': None}
Attacking 63 matrices using 64 threads.
- Algo: flatter | Updated 448/448 | Mean std_B: 21686.09
- Algo: flatter | Updated 448/448 | Mean std_B: 21696.40
- Algo: flatter | Updated 448/448 | Mean std_B: 21690.89
- Algo: flatter | Updated 448/448 | Mean std_B: 21699.58
- Algo: flatter | Updated 448/448 | Mean std_B: 21698.41
- Algo: flatter | Updated 448/448 | Mean std_B: 21652.71
- Algo: flatter | Updated 448/448 | Mean std_B: 21673.51
Tour 1 | Time: 199.29s | Mean std_B: 21684.63 | Reduction Factor: 1.0000 | Prob: 0.0612
- Algo: flatter | Updated 0/448 | Mean std_B: 21678.59
- Algo: flatter | Updated 0/448 | Mean std_B: 21686.09
- Algo: flatter | Updated 0/448 | Mean std_B: 21688.30
- Algo: flatter | Updated 0/448 | Mean std_B: 21660.02
- Algo: flatter | Updated 0/448 | Mean std_B: 21696.40
- Algo: flatter | Updated 0/448 | Mean std_B: 21697.30
- Algo: flatter | Updated 0/448 | Mean std_B: 21672.04
- Algo: flatter | Updated 0/448 | Mean std_B: 21681.79
- Algo: flatter | Updated 0/448 | Mean std_B: 21691.44
- Algo: flatter | Updated 0/448 | Mean std_B: 21672.17
- Algo: flatter | Updated 0/448 | Mean std_B: 21666.77
- Algo: flatter | Updated 0/448 | Mean std_B: 21704.45
- Algo: flatter | Updated 0/448 | Mean std_B: 21731.06
- Algo: flatter | Updated 0/448 | Mean std_B: 21660.88
- Algo: flatter | Updated 0/448 | Mean std_B: 21642.07
- Algo: flatter | Updated 0/448 | Mean std_B: 21675.45
- Algo: flatter | Updated 0/448 | Mean std_B: 21637.93
- Algo: flatter | Updated 0/448 | Mean std_B: 21722.97
- Algo: flatter | Updated 0/448 | Mean std_B: 21673.51
- Algo: flatter | Updated 0/448 | Mean std_B: 21709.06
- Algo: flatter | Updated 0/448 | Mean std_B: 21667.16
- Algo: flatter | Updated 0/448 | Mean std_B: 21685.08
- Algo: flatter | Updated 0/448 | Mean std_B: 21672.48
- Algo: flatter | Updated 0/448 | Mean std_B: 21661.08
- Algo: flatter | Updated 0/448 | Mean std_B: 21678.84
- Algo: flatter | Updated 0/448 | Mean std_B: 21687.16
- Algo: flatter | Updated 0/448 | Mean std_B: 21671.22
- Algo: flatter | Updated 0/448 | Mean std_B: 21655.15
- Algo: flatter | Updated 0/448 | Mean std_B: 21699.58
- Algo: flatter | Updated 0/448 | Mean std_B: 21664.26
- Algo: flatter | Updated 0/448 | Mean std_B: 21705.06
- Algo: flatter | Updated 0/448 | Mean std_B: 21680.32
- Algo: flatter | Updated 0/448 | Mean std_B: 21679.64
- Algo: flatter | Updated 0/448 | Mean std_B: 21711.63
- Algo: flatter | Updated 0/448 | Mean std_B: 21660.55
- Algo: flatter | Updated 0/448 | Mean std_B: 21716.42
- Algo: flatter | Updated 0/448 | Mean std_B: 21692.69
- Algo: flatter | Updated 0/448 | Mean std_B: 21694.96
- Algo: flatter | Updated 0/448 | Mean std_B: 21693.66
- Algo: flatter | Updated 0/448 | Mean std_B: 21683.88
- Algo: flatter | Updated 0/448 | Mean std_B: 21690.89
- Algo: flatter | Updated 0/448 | Mean std_B: 21651.09
- Algo: flatter | Updated 0/448 | Mean std_B: 21640.60
- Algo: flatter | Updated 0/448 | Mean std_B: 21693.42
- Algo: flatter | Updated 0/448 | Mean std_B: 21662.58
- Algo: flatter | Updated 0/448 | Mean std_B: 21719.05
- Algo: flatter | Updated 0/448 | Mean std_B: 21681.40
- Algo: flatter | Updated 0/448 | Mean std_B: 21681.85
- Algo: flatter | Updated 0/448 | Mean std_B: 21712.33
- Algo: flatter | Updated 0/448 | Mean std_B: 21724.41
- Algo: flatter | Updated 0/448 | Mean std_B: 21705.59
- Algo: flatter | Updated 0/448 | Mean std_B: 21686.09
- Algo: flatter | Updated 0/448 | Mean std_B: 21652.71
- Algo: flatter | Updated 0/448 | Mean std_B: 21699.25
- Algo: flatter | Updated 0/448 | Mean std_B: 21679.99
- Algo: flatter | Updated 0/448 | Mean std_B: 21694.86
- Algo: flatter | Updated 0/448 | Mean std_B: 21681.22
- Algo: flatter | Updated 0/448 | Mean std_B: 21708.95
- Algo: flatter | Updated 0/448 | Mean std_B: 21666.24
- Algo: flatter | Updated 0/448 | Mean std_B: 21690.96
- Algo: flatter | Updated 0/448 | Mean std_B: 21695.73
- Algo: flatter | Updated 0/448 | Mean std_B: 21705.20
- Algo: flatter | Updated 0/448 | Mean std_B: 21698.41
Tour 2 | Time: 401.59s | Mean std_B: 21684.63 | Reduction Factor: 1.0000 | Prob: 0.0612
- Algo: flatter | Updated 0/448 | Mean std_B: 21724.41
- Algo: flatter | Updated 0/448 | Mean std_B: 21698.41
- Algo: flatter | Updated 0/448 | Mean std_B: 21699.58
- Algo: flatter | Updated 0/448 | Mean std_B: 21696.40
- Algo: flatter | Updated 0/448 | Mean std_B: 21705.20
- Algo: flatter | Updated 0/448 | Mean std_B: 21693.66
- Algo: flatter | Updated 0/448 | Mean std_B: 21699.25
- Algo: flatter | Updated 0/448 | Mean std_B: 21678.59
- Algo: flatter | Updated 0/448 | Mean std_B: 21690.89
- Algo: flatter | Updated 0/448 | Mean std_B: 21681.22
- Algo: flatter | Updated 0/448 | Mean std_B: 21679.64
- Algo: flatter | Updated 0/448 | Mean std_B: 21667.16
- Algo: flatter | Updated 0/448 | Mean std_B: 21675.45
- Algo: flatter | Updated 0/448 | Mean std_B: 21705.59
- Algo: flatter | Updated 0/448 | Mean std_B: 21716.42
- Algo: flatter | Updated 0/448 | Mean std_B: 21678.84
- Algo: flatter | Updated 0/448 | Mean std_B: 21709.06
- Algo: flatter | Updated 0/448 | Mean std_B: 21660.02
- Algo: flatter | Updated 0/448 | Mean std_B: 21664.26
- Algo: flatter | Updated 0/448 | Mean std_B: 21711.63
- Algo: flatter | Updated 0/448 | Mean std_B: 21704.45
- Algo: flatter | Updated 0/448 | Mean std_B: 21666.77
- Algo: flatter | Updated 0/448 | Mean std_B: 21685.08
- Algo: flatter | Updated 0/448 | Mean std_B: 21690.96
- Algo: flatter | Updated 0/448 | Mean std_B: 21722.97
- Algo: flatter | Updated 0/448 | Mean std_B: 21655.15
- Algo: flatter | Updated 0/448 | Mean std_B: 21705.06
- Algo: flatter | Updated 0/448 | Mean std_B: 21651.09
- Algo: flatter | Updated 0/448 | Mean std_B: 21672.04
- Algo: flatter | Updated 0/448 | Mean std_B: 21672.48
- Algo: flatter | Updated 0/448 | Mean std_B: 21652.71
- Algo: flatter | Updated 0/448 | Mean std_B: 21694.96
- Algo: flatter | Updated 0/448 | Mean std_B: 21642.07
- Algo: flatter | Updated 0/448 | Mean std_B: 21681.40
- Algo: flatter | Updated 0/448 | Mean std_B: 21671.22
- Algo: flatter | Updated 0/448 | Mean std_B: 21695.73
- Algo: flatter | Updated 0/448 | Mean std_B: 21660.88
- Algo: flatter | Updated 0/448 | Mean std_B: 21719.05
- Algo: flatter | Updated 0/448 | Mean std_B: 21712.33
- Algo: flatter | Updated 0/448 | Mean std_B: 21681.85
- Algo: flatter | Updated 0/448 | Mean std_B: 21693.42
- Algo: flatter | Updated 0/448 | Mean std_B: 21687.16
- Algo: flatter | Updated 0/448 | Mean std_B: 21666.24
- Algo: flatter | Updated 0/448 | Mean std_B: 21688.30
- Algo: flatter | Updated 0/448 | Mean std_B: 21681.79
- Algo: flatter | Updated 0/448 | Mean std_B: 21662.58
- Algo: flatter | Updated 0/448 | Mean std_B: 21673.51
- Algo: flatter | Updated 0/448 | Mean std_B: 21694.86
- Algo: flatter | Updated 0/448 | Mean std_B: 21661.08
- Algo: flatter | Updated 0/448 | Mean std_B: 21686.09
- Algo: flatter | Updated 0/448 | Mean std_B: 21660.55
- Algo: flatter | Updated 0/448 | Mean std_B: 21637.93
- Algo: flatter | Updated 0/448 | Mean std_B: 21731.06
- Algo: flatter | Updated 0/448 | Mean std_B: 21672.17
- Algo: flatter | Updated 0/448 | Mean std_B: 21680.32
- Algo: flatter | Updated 0/448 | Mean std_B: 21640.60
- Algo: flatter | Updated 0/448 | Mean std_B: 21683.88
- Algo: flatter | Updated 0/448 | Mean std_B: 21691.44
- Algo: flatter | Updated 0/448 | Mean std_B: 21708.95
- Algo: flatter | Updated 0/448 | Mean std_B: 21686.09
- Algo: flatter | Updated 0/448 | Mean std_B: 21692.69
- Algo: flatter | Updated 0/448 | Mean std_B: 21697.30
- Algo: flatter | Updated 0/448 | Mean std_B: 21679.99
Tour 3 | Time: 604.45s | Mean std_B: 21684.63 | Reduction Factor: 1.0000 | Prob: 0.0612
- Algo: flatter | Updated 0/448 | Mean std_B: 21675.45
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21651.09
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21694.96
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21667.16
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21712.33
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21672.48
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21699.25
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21671.22
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21660.02
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21673.51
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21679.99
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21696.40
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21681.85
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21687.16
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21699.58
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21705.59
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21705.06
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21716.42
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21679.64
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21666.77
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21672.17
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21695.73
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21681.79
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21693.42
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21655.15
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21691.44
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21719.05
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21709.06
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21642.07
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21680.32
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21660.88
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21704.45
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21697.30
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21652.71
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21693.66
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21698.41
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21685.08
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21724.41
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21731.06
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21664.26
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21681.40
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21678.84
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21678.59
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21660.55
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21692.69
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21662.58
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21694.86
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21686.09
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21640.60
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21681.22
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21708.95
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21666.24
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21705.20
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21690.96
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21661.08
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21637.93
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21683.88
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21686.09
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21722.97
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21688.30
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21711.63
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21690.89
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/448 | Mean std_B: 21672.04
- Flatter stall after: 6, updating...
Tour 4 | Time: 804.76s | Mean std_B: 21684.63 | Reduction Factor: 1.0000 | Prob: 0.0612
- Algo: bkz2.0_20 | Updated 526/526 | Mean std_B: 20247.77
- Algo: bkz2.0_20 | Updated 530/530 | Mean std_B: 20157.33
- Algo: bkz2.0_20 | Updated 530/530 | Mean std_B: 20146.61
- Algo: bkz2.0_20 | Updated 529/529 | Mean std_B: 20156.22
- Algo: bkz2.0_20 | Updated 531/531 | Mean std_B: 20136.84
- Algo: bkz2.0_20 | Updated 531/531 | Mean std_B: 20116.29
- Algo: bkz2.0_20 | Updated 530/530 | Mean std_B: 20135.16
- Algo: bkz2.0_20 | Updated 529/529 | Mean std_B: 20181.15
- Algo: bkz2.0_20 | Updated 529/529 | Mean std_B: 20153.65
- Algo: bkz2.0_20 | Updated 532/532 | Mean std_B: 20100.12
- Algo: bkz2.0_20 | Updated 529/529 | Mean std_B: 20143.76
- Algo: bkz2.0_20 | Updated 529/529 | Mean std_B: 20112.89
- Algo: bkz2.0_20 | Updated 527/527 | Mean std_B: 20162.64
- Algo: bkz2.0_20 | Updated 530/530 | Mean std_B: 20126.33
- Algo: bkz2.0_20 | Updated 525/525 | Mean std_B: 20234.48
- Algo: bkz2.0_20 | Updated 530/530 | Mean std_B: 20168.16
- Algo: bkz2.0_20 | Updated 527/527 | Mean std_B: 20177.62
- Algo: bkz2.0_20 | Updated 526/526 | Mean std_B: 20235.13
- Algo: bkz2.0_20 | Updated 528/528 | Mean std_B: 20155.19
- Algo: bkz2.0_20 | Updated 529/529 | Mean std_B: 20124.26
- Algo: bkz2.0_20 | Updated 528/528 | Mean std_B: 20168.50
- Algo: bkz2.0_20 | Updated 530/530 | Mean std_B: 20149.79
- Algo: bkz2.0_20 | Updated 527/527 | Mean std_B: 20199.30
- Algo: bkz2.0_20 | Updated 529/529 | Mean std_B: 20142.64
- Algo: bkz2.0_20 | Updated 528/528 | Mean std_B: 20181.63
- Algo: bkz2.0_20 | Updated 527/527 | Mean std_B: 20216.69
- Algo: bkz2.0_20 | Updated 528/528 | Mean std_B: 20139.87
- Algo: bkz2.0_20 | Updated 530/530 | Mean std_B: 20157.90
- Algo: bkz2.0_20 | Updated 527/527 | Mean std_B: 20199.09
- Algo: bkz2.0_20 | Updated 528/528 | Mean std_B: 20139.05
- Algo: bkz2.0_20 | Updated 528/528 | Mean std_B: 20180.13
- Algo: bkz2.0_20 | Updated 529/529 | Mean std_B: 20147.29
- Algo: bkz2.0_20 | Updated 529/529 | Mean std_B: 20136.18
- Algo: bkz2.0_20 | Updated 529/529 | Mean std_B: 20126.44
- Algo: bkz2.0_20 | Updated 527/527 | Mean std_B: 20134.17
- Algo: bkz2.0_20 | Updated 531/531 | Mean std_B: 20091.63
- Algo: bkz2.0_20 | Updated 528/528 | Mean std_B: 20215.50
- Algo: bkz2.0_20 | Updated 531/531 | Mean std_B: 20049.18
- Algo: bkz2.0_20 | Updated 527/527 | Mean std_B: 20201.28
- Algo: bkz2.0_20 | Updated 530/530 | Mean std_B: 20139.82
- Algo: bkz2.0_20 | Updated 533/533 | Mean std_B: 20062.54
- Algo: bkz2.0_20 | Updated 529/529 | Mean std_B: 20154.05
- Algo: bkz2.0_20 | Updated 527/527 | Mean std_B: 20141.64
- Algo: bkz2.0_20 | Updated 528/528 | Mean std_B: 20166.10
- Algo: bkz2.0_20 | Updated 529/529 | Mean std_B: 20127.25
- Algo: bkz2.0_20 | Updated 527/527 | Mean std_B: 20213.10
- Algo: bkz2.0_20 | Updated 527/527 | Mean std_B: 20199.46
- Algo: bkz2.0_20 | Updated 529/529 | Mean std_B: 20155.97
- Algo: bkz2.0_20 | Updated 528/528 | Mean std_B: 20143.57
- Algo: bkz2.0_20 | Updated 532/532 | Mean std_B: 20069.21
- Algo: bkz2.0_20 | Updated 528/528 | Mean std_B: 20173.70
- Algo: bkz2.0_20 | Updated 530/530 | Mean std_B: 20127.08
- Algo: bkz2.0_20 | Updated 527/527 | Mean std_B: 20191.45
- Algo: bkz2.0_20 | Updated 531/531 | Mean std_B: 20154.18
- Algo: bkz2.0_20 | Updated 528/528 | Mean std_B: 20164.83
- Algo: bkz2.0_20 | Updated 529/529 | Mean std_B: 20136.69
- Algo: bkz2.0_20 | Updated 529/529 | Mean std_B: 20128.91
- Algo: bkz2.0_20 | Updated 530/530 | Mean std_B: 20165.24
- Algo: bkz2.0_20 | Updated 535/535 | Mean std_B: 19990.57
- Algo: bkz2.0_20 | Updated 532/532 | Mean std_B: 20105.76
- Algo: bkz2.0_20 | Updated 535/535 | Mean std_B: 20025.54
- Algo: bkz2.0_20 | Updated 534/534 | Mean std_B: 20045.29
- Algo: bkz2.0_20 | Updated 531/531 | Mean std_B: 20137.44
Tour 5 | Time: 1086.24s | Mean std_B: 20851.94 | Reduction Factor: 0.9616 | Prob: 0.0636
- Algo: bkz2.0_20 | Updated 529/536 | Mean std_B: 19993.22
- Algo: bkz2.0_20 | Updated 527/534 | Mean std_B: 20065.49
- Algo: bkz2.0_20 | Updated 534/538 | Mean std_B: 19974.78
- Algo: bkz2.0_20 | Updated 527/532 | Mean std_B: 20134.03
- Algo: bkz2.0_20 | Updated 528/533 | Mean std_B: 20092.44
- Algo: bkz2.0_20 | Updated 526/530 | Mean std_B: 20140.47
- Algo: bkz2.0_20 | Updated 522/529 | Mean std_B: 20161.93
- Algo: bkz2.0_20 | Updated 527/532 | Mean std_B: 20130.63
- Algo: bkz2.0_20 | Updated 525/532 | Mean std_B: 20090.08
- Algo: bkz2.0_20 | Updated 526/529 | Mean std_B: 20141.98
- Algo: bkz2.0_20 | Updated 525/530 | Mean std_B: 20123.92
- Algo: bkz2.0_20 | Updated 524/533 | Mean std_B: 20075.85
- Algo: bkz2.0_20 | Updated 528/532 | Mean std_B: 20100.00
- Algo: bkz2.0_20 | Updated 527/532 | Mean std_B: 20112.65
- Algo: bkz2.0_20 | Updated 529/532 | Mean std_B: 20078.25
- Algo: bkz2.0_20 | Updated 528/537 | Mean std_B: 20010.54
- Algo: bkz2.0_20 | Updated 523/531 | Mean std_B: 20092.16
- Algo: bkz2.0_20 | Updated 528/532 | Mean std_B: 20053.09
- Algo: bkz2.0_20 | Updated 528/533 | Mean std_B: 20051.60
- Algo: bkz2.0_20 | Updated 527/531 | Mean std_B: 20094.99
- Algo: bkz2.0_20 | Updated 529/535 | Mean std_B: 20031.61
- Algo: bkz2.0_20 | Updated 529/531 | Mean std_B: 20142.40
- Algo: bkz2.0_20 | Updated 531/534 | Mean std_B: 20078.04
- Algo: bkz2.0_20 | Updated 527/530 | Mean std_B: 20106.81
- Algo: bkz2.0_20 | Updated 529/531 | Mean std_B: 20081.76
- Algo: bkz2.0_20 | Updated 526/533 | Mean std_B: 20060.38
- Algo: bkz2.0_20 | Updated 528/533 | Mean std_B: 20060.57
- Algo: bkz2.0_20 | Updated 526/531 | Mean std_B: 20087.79
- Algo: bkz2.0_20 | Updated 525/532 | Mean std_B: 20124.19
- Algo: bkz2.0_20 | Updated 523/531 | Mean std_B: 20145.23
- Algo: bkz2.0_20 | Updated 531/533 | Mean std_B: 20109.68
